ID_Caso,DANE,Municipio,Departamento,Anho,Mes,Dia,ID_Persona,Sexo,Ocupacion,Tipo_Victima,Estado,Edad,Latitud,Longitud
364408,13894,ZAMBRANO,BOLIVAR,2000,7,12,405842,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.7469139004,-74.8138396019
364410,54001,CUCUTA,NORTE DE SANTANDER,2000,7,13,405844,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.9053062946,-72.5082561962
364411,41206,COLOMBIA,HUILA,2000,7,13,405845,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,3.3769771286,-74.8028131807
364412,47980,ZONA BANANERA,MAGDALENA,2000,7,13,405846,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.7630268185,-74.140081844
364413,05154,CAUCASIA,ANTIOQUIA,2000,7,14,405847,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.9773623332,-75.1982903265
364414,05154,CAUCASIA,ANTIOQUIA,2000,7,14,405848,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),7.9773623332,-75.1982903265
364415,05887,YARUMAL,ANTIOQUIA,2000,7,15,405849,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.9638723516,-75.4188331376
364416,05649,SAN CARLOS,ANTIOQUIA,2000,7,15,405850,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.1879915689,-74.9879525625
364417,13894,ZAMBRANO,BOLIVAR,2000,7,15,405851,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.7469139004,-74.8138396019
364418,47555,PLATO,MAGDALENA,2000,7,15,405852,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
364419,70771,SUCRE,SUCRE,2000,7,15,405853,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),8.811740746,-74.7232251149
364420,47555,PLATO,MAGDALENA,2000,7,15,405854,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
364421,47555,PLATO,MAGDALENA,2000,7,15,405855,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.7967698684,-74.7846828554
364422,05667,SAN RAFAEL,ANTIOQUIA,2000,7,15,405856,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.2937548758,-75.0279838158
364423,47555,PLATO,MAGDALENA,2000,7,15,405857,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
364424,47555,PLATO,MAGDALENA,2000,7,15,405858,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
364425,54810,TIBU,NORTE DE SANTANDER,2000,7,16,405859,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.6395488525,-72.7359186314
364426,05736,SEGOVIA,ANTIOQUIA,2000,7,16,405860,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.0796396792,-74.7015910715
364427,13894,ZAMBRANO,BOLIVAR,2000,7,16,405861,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7469139004,-74.8138396019
364428,47980,ZONA BANANERA,MAGDALENA,2000,7,16,405862,MUJER,CAMPESINO,CIVIL,VIVA,JUVENTUD (18-28 AÑOS),10.905113081,-74.1726263124
364429,05670,SAN ROQUE,ANTIOQUIA,2000,7,16,405863,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.4859489363,-75.019157568
364431,47980,ZONA BANANERA,MAGDALENA,2000,7,16,405865,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.7630268185,-74.140081844
364432,47058,ARIGUANI,MAGDALENA,2000,7,16,405866,HOMBRE,SIN INFORMACIÓN,CIVIL,MUERTA,ADOLESCENCIA (12-17 AÑOS),9.8470570758,-74.2364988872
364433,47980,ZONA BANANERA,MAGDALENA,2000,7,17,405867,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,PRIMERA INFANCIA (0-5 AÑOS),10.7630268185,-74.140081844
364434,13006,ACHI,BOLIVAR,2000,7,17,405868,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),8.569110393,-74.5570639545
364435,47798,TENERIFE,MAGDALENA,2000,7,17,405869,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.8977871409,-74.8607751961
364436,47980,ZONA BANANERA,MAGDALENA,2000,7,17,405870,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.7630268185,-74.140081844
364437,13667,SAN MARTIN DE LOBA,BOLIVAR,2000,7,17,405871,MUJER,SIN INFORMACIÓN,CIVIL,MUERTA,,8.9370908114,-74.0390117481
364439,20238,EL COPEY,CESAR,2000,7,18,405873,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.1495254346,-73.9627174377
364440,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2000,7,18,405874,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),0.4239040926,-76.905968795
364441,20238,EL COPEY,CESAR,2000,7,18,405875,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.1495254346,-73.9627174377
364442,85250,PAZ DE ARIPORO,CASANARE,2000,7,19,405876,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.8800365704,-71.8909239638
364443,86569,PUERTO CAICEDO,PUTUMAYO,2000,7,19,405877,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),0.6848416558,-76.6048323529
364444,05079,BARBOSA,ANTIOQUIA,2000,7,19,405878,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.4392268816,-75.3316442322
364445,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2000,7,20,405879,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),0.4239040926,-76.905968795
364446,13244,EL CARMEN DE BOLIVAR,BOLIVAR,2000,7,20,405880,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7185798645,-75.1212157328
364448,47980,ZONA BANANERA,MAGDALENA,2000,7,20,405882,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.7630268185,-74.140081844
364449,47551,PIVIJAY,MAGDALENA,2000,7,20,405883,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.4606932421,-74.6135179463
364450,44650,SAN JUAN DEL CESAR,LA GUAJIRA,2000,7,20,405884,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.7695786836,-73.0005932132
364451,05147,CAREPA,ANTIOQUIA,2000,7,21,405885,MUJER,ESTUDIANTE,CIVIL,MUERTA,ADOLESCENCIA (12-17 AÑOS),7.7551163455,-76.6532103356
364452,47980,ZONA BANANERA,MAGDALENA,2000,7,22,405886,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.7630268185,-74.140081844
364453,13683,SANTA ROSA,BOLIVAR,2000,7,22,405887,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.4443960805,-75.369831664
364454,05079,BARBOSA,ANTIOQUIA,2000,7,23,405888,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.4392268816,-75.3316442322
364455,50330,MESETAS,META,2000,7,23,405889,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.383924761,-74.0436808546
364457,54261,EL ZULIA,NORTE DE SANTANDER,2000,7,25,405891,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),7.9382294873,-72.6046681753
364458,47555,PLATO,MAGDALENA,2000,7,25,405892,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.7967698684,-74.7846828554
364459,05697,EL SANTUARIO,ANTIOQUIA,2000,7,25,405893,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.1370468581,-75.2658497944
364461,19256,EL TAMBO,CAUCA,2000,7,25,405895,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),2.4513713597,-76.8107722487
364462,19100,BOLIVAR,CAUCA,2000,7,25,405896,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8374164035,-76.9663120354
364463,70823,SAN JOSE DE TOLUVIEJO,SUCRE,2000,7,26,405897,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.4518446994,-75.4408217694
364464,13894,ZAMBRANO,BOLIVAR,2000,7,27,405898,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7469139004,-74.8138396019
364465,54810,TIBU,NORTE DE SANTANDER,2000,7,28,405899,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),8.6395488525,-72.7359186314
364466,05079,BARBOSA,ANTIOQUIA,2000,7,29,405900,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.4392268816,-75.3316442322
364467,05088,BELLO,ANTIOQUIA,2000,7,29,405901,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.3340688364,-75.554665073
364469,00000,SIN INFORMACION,SIN INFORMACION,2000,7,29,405903,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),4.0,-72.0
364470,44090,DIBULLA,LA GUAJIRA,2000,7,30,405904,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),11.2715694012,-73.3076197893
364471,73504,ORTEGA,TOLIMA,2000,8,1,405905,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.9349163866,-75.2226010951
364472,05690,SANTO DOMINGO,ANTIOQUIA,2000,8,1,405906,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.4748432929,-75.1677837076
364473,47058,ARIGUANI,MAGDALENA,2000,8,1,405907,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.8470570758,-74.2364988872
364474,47660,SABANAS DE SAN ANGEL,MAGDALENA,2000,8,1,405908,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.0325360146,-74.2139388964
364475,05890,YOLOMBO,ANTIOQUIA,2000,8,1,405909,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.5945924336,-75.0133505772
364476,47245,EL BANCO,MAGDALENA,2000,8,1,405910,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),9.0087330089,-73.9742812074
364477,05890,YOLOMBO,ANTIOQUIA,2000,8,1,405911,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.5945924336,-75.0133505772
364478,05001,MEDELLIN,ANTIOQUIA,2000,8,1,405912,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.246715564,-75.581713332
364479,47001,SANTA MARTA,MAGDALENA,2000,8,1,405913,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),11.2294335041,-74.1908941206
364480,19256,EL TAMBO,CAUCA,2000,8,1,405914,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.4513713597,-76.8107722487
364481,73152,CASABIANCA,TOLIMA,2000,8,1,405915,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.0784645076,-75.1209661467
364482,05001,MEDELLIN,ANTIOQUIA,2000,8,2,405916,HOMBRE,COMERCIANTE,CIVIL,MUERTA,ADULTEZ (29-59 AÑOS),6.246715564,-75.581713332
364483,05138,CAÑASGORDAS,ANTIOQUIA,2000,8,4,405917,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.7594776844,-76.032209943
364484,68167,CHARALA,SANTANDER,2000,8,4,405918,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.2843488971,-73.1468703911
364485,44001,RIOHACHA,LA GUAJIRA,2000,8,4,405919,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),11.5287513839,-72.911488911
364486,73168,CHAPARRAL,TOLIMA,2000,8,5,405920,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),3.7230683757,-75.4807430536
364487,47980,ZONA BANANERA,MAGDALENA,2000,8,5,405921,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),10.7630268185,-74.140081844
364488,19256,EL TAMBO,CAUCA,2000,8,5,405922,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),2.4513713597,-76.8107722487
364489,05667,SAN RAFAEL,ANTIOQUIA,2000,8,5,405923,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.2937548758,-75.0279838158
364490,27000,SIN INFORMACION,CHOCO,2000,8,6,405924,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.397581542,-76.942811002
364491,44874,VILLANUEVA,LA GUAJIRA,2000,8,7,405925,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.6088116901,-72.9776227799
364492,52835,SAN ANDRES DE TUMACO,NARIÑO,2000,8,7,405926,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),1.8071172501,-78.7638541478
364493,47980,ZONA BANANERA,MAGDALENA,2000,8,7,405927,MUJER,ESTUDIANTE,CIVIL,VIVA,ADOLESCENCIA (12-17 AÑOS),10.7630268185,-74.140081844
364494,44874,VILLANUEVA,LA GUAJIRA,2000,8,7,405928,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.6088116901,-72.9776227799
364495,17616,RISARALDA,CALDAS,2000,8,8,405929,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),5.1645089565,-75.7672195365
364496,47030,ALGARROBO,MAGDALENA,2000,8,9,405930,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.1880388607,-74.0611324498
364497,52110,BUESACO,NARIÑO,2000,8,10,405931,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),1.3814344155,-77.1564797524
364498,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2000,8,10,405932,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),0.4239040926,-76.905968795
364500,05150,CAROLINA,ANTIOQUIA,2000,8,10,405934,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.7259771459,-75.2831701138
364501,20001,VALLEDUPAR,CESAR,2000,8,10,405935,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.4604812152,-73.259389309
364502,27001,QUIBDO,CHOCO,2000,8,10,405936,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.6921951873,-76.6259693555
364503,05150,CAROLINA,ANTIOQUIA,2000,8,10,405937,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.7259771459,-75.2831701138
364504,05001,MEDELLIN,ANTIOQUIA,2000,8,11,405938,HOMBRE,SIN INFORMACIÓN,CIVIL,MUERTA,JUVENTUD (18-28 AÑOS),6.246715564,-75.581713332
364505,05237,DONMATIAS,ANTIOQUIA,2000,8,12,405939,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.4844699571,-75.3927240596
364506,05690,SANTO DOMINGO,ANTIOQUIA,2000,8,12,405940,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.4748432929,-75.1677837076
364507,05690,SANTO DOMINGO,ANTIOQUIA,2000,8,12,405941,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.4748432929,-75.1677837076
364508,15215,CORRALES,BOYACA,2000,8,12,405942,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.828102208,-72.8447948409
364509,47980,ZONA BANANERA,MAGDALENA,2000,8,12,405943,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.7630268185,-74.140081844
364510,47555,PLATO,MAGDALENA,2000,8,12,405944,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
364511,05360,ITAGUI,ANTIOQUIA,2000,8,13,405945,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,6.1695976289,-75.6143587142
364512,05890,YOLOMBO,ANTIOQUIA,2000,8,13,405946,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.5945924336,-75.0133505772
364513,47660,SABANAS DE SAN ANGEL,MAGDALENA,2000,8,13,405947,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.0325360146,-74.2139388964
364515,13894,ZAMBRANO,BOLIVAR,2000,8,14,405949,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.7469139004,-74.8138396019
364516,05038,ANGOSTURA,ANTIOQUIA,2000,8,15,405950,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.8851745913,-75.3351159651
364517,05313,GRANADA,ANTIOQUIA,2000,8,15,405951,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.1428966666,-75.1844450829
364518,13894,ZAMBRANO,BOLIVAR,2000,8,15,405952,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.7469139004,-74.8138396019
364519,47555,PLATO,MAGDALENA,2000,8,15,405953,HOMBRE,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
364520,47980,ZONA BANANERA,MAGDALENA,2000,8,15,405954,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,10.7630268185,-74.140081844
364521,44650,SAN JUAN DEL CESAR,LA GUAJIRA,2000,8,16,405955,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.7695786836,-73.0005932132
364522,70418,LOS PALMITOS,SUCRE,2000,8,17,405956,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.3802284077,-75.268748893
364523,05483,NARIÑO,ANTIOQUIA,2000,8,18,405957,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.6107745847,-75.1762613179
364524,47288,FUNDACION,MAGDALENA,2000,8,18,405958,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),10.5140924032,-74.1913434578
364525,05686,SANTA ROSA DE OSOS,ANTIOQUIA,2000,8,18,405959,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.643326001,-75.4607450191
364526,13894,ZAMBRANO,BOLIVAR,2000,8,19,405960,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7469139004,-74.8138396019
364527,86865,VALLE DEL GUAMUEZ,PUTUMAYO,2000,8,19,405961,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),0.4239040926,-76.905968795
364528,81736,SARAVENA,ARAUCA,2000,8,20,405962,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.9538595698,-71.8723334257
364530,76364,JAMUNDI,VALLE DEL CAUCA,2000,8,20,405964,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),3.2622757602,-76.5424587285
364531,13894,ZAMBRANO,BOLIVAR,2000,8,21,405965,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),9.7469139004,-74.8138396019
364532,70418,LOS PALMITOS,SUCRE,2000,8,21,405966,MUJER,CAMPESINO,CIVIL,VIVA,,9.3802284077,-75.268748893
364533,05837,TURBO,ANTIOQUIA,2000,8,21,405967,MUJER,EMPLEADO,CIVIL,MUERTA,ADOLESCENCIA (12-17 AÑOS),8.089116411,-76.7291584376
364534,27001,QUIBDO,CHOCO,2000,8,22,405968,HOMBRE,SIN INFORMACIÓN,CIVIL,MUERTA,,5.6921951873,-76.6259693555
364535,70215,COROZAL,SUCRE,2000,8,23,405969,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.3191055712,-75.2931671674
364536,47288,FUNDACION,MAGDALENA,2000,8,23,405970,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.5140924032,-74.1913434578
364537,73675,SAN ANTONIO,TOLIMA,2000,8,24,405971,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.912976052,-75.480906706
364538,19100,BOLIVAR,CAUCA,2000,8,25,405972,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),1.8374164035,-76.9663120354
364539,05038,ANGOSTURA,ANTIOQUIA,2000,8,25,405973,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.8851745913,-75.3351159651
364540,68081,BARRANCABERMEJA,SANTANDER,2000,8,25,405974,HOMBRE,SIN INFORMACIÓN,CIVIL,MUERTA,,7.064963864,-73.8499569753
364541,81736,SARAVENA,ARAUCA,2000,8,27,405975,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),6.9538595698,-71.8723334257
364542,47189,CIENAGA,MAGDALENA,2000,8,27,405976,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),11.0066568813,-74.2412861592
364543,47555,PLATO,MAGDALENA,2000,8,27,405977,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.7967698684,-74.7846828554
364544,47288,FUNDACION,MAGDALENA,2000,8,28,405978,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADULTEZ (29-59 AÑOS),10.5140924032,-74.1913434578
364545,13442,MARIA LA BAJA,BOLIVAR,2000,8,28,405979,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.9826455171,-75.3007593485
364546,05890,YOLOMBO,ANTIOQUIA,2000,8,30,405980,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,ADOLESCENCIA (12-17 AÑOS),6.5945924336,-75.0133505772
364547,05030,AMAGA,ANTIOQUIA,2000,8,30,405981,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.0388085754,-75.7019460715
364548,05642,SALGAR,ANTIOQUIA,2000,9,1,405982,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.9656403102,-75.9820485436
364549,05313,GRANADA,ANTIOQUIA,2000,9,1,405983,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,INFANCIA (6-11 AÑOS),6.1428966666,-75.1844450829
364550,76126,CALIMA,VALLE DEL CAUCA,2000,9,1,405984,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.9335244627,-76.4843917469
364551,19110,BUENOS AIRES,CAUCA,2000,9,1,405985,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),3.0154268296,-76.6422805942
364552,47030,ALGARROBO,MAGDALENA,2000,9,1,405986,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),10.1880388607,-74.0611324498
364554,05756,SONSON,ANTIOQUIA,2000,9,1,405988,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),5.7148116411,-75.3093951469
364555,05400,LA UNION,ANTIOQUIA,2000,9,1,405989,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,5.9738682183,-75.3608659043
364556,23417,LORICA,CORDOBA,2000,9,1,405990,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),9.2408551426,-75.8159953999
364557,68745,SIMACOTA,SANTANDER,2000,9,1,405991,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,JUVENTUD (18-28 AÑOS),6.4434711367,-73.3373676728
364558,23417,LORICA,CORDOBA,2000,9,1,405992,MUJER,SIN INFORMACIÓN,CIVIL,DESCONOCIDA,,9.2408551426,-75.8159953999
364559,05697,EL SANTUARIO,ANTIOQUIA,2000,9,2,405993,HOMBRE,SIN INFORMACIÓN,CIVIL,MUERTA,JUVENTUD (18-28 AÑOS),6.1370468581,-75.2658497944
